Date,WS,Elev,Hor,pH,ANC,H4SiO4,Na+,K+,Ca2+,CaFLAG,Mg2+,Alt,Alm,Alo,NH4+,F-,Cl-,SO4=,NO3-,DIC,DOC,TN
7/20/09,1,8,Oa,4.13,-57.09,110.5,4.2,9.9,31,Y,3.8,18.2,6,5.2,8.5,0.2,2.4,10.5,26.2,269.2,2854.8,104.2
7/20/09,1,9,Bhs,4.46,-999.99,74.3,8.9,5,8.2,Y,1.5,13.4,5,2.3,29.6,0.1,4.9,13,14.7,-999.99,-999.99,-999.99
7/20/09,1,9,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/20/09,1,9,Oae,4.47,8.84,75.8,3.4,7.2,44.9,Y,10.5,4.9,1.6,0.9,18.9,0.3,4.1,6,4.8,348.6,3041,102.3
8/20/09,1,10,Bh,4.81,3.42,47.5,16.3,1,9.6,Y,2,26.1,15.9,3.8,1.4,0.7,8.9,33.6,0.9,466.2,311.4,10
8/20/09,1,10,Bs,4.81,5.3,54.3,15.4,1.4,9.9,Y,2.4,25,15.1,3.9,0.7,0.8,6.6,30.8,0.9,500.9,286,12.8
8/20/09,1,10,Oa,4.77,58.46,111.2,0.9,0.5,84,Y,9.9,4.5,1.5,1.5,14.5,0.4,1.6,6,4.9,429.9,3550.5,122.6
8/20/09,1,11,Bhs1,4.86,14.49,52.2,13.4,1,20.6,Y,1.3,16.9,6.3,3.1,2.5,0.5,9.1,31.7,0.9,860,315.9,11
8/20/09,1,11,Bhs3,4.88,15.77,38.2,11.9,0.8,19.9,Y,1,15.8,6.8,3.1,0.7,0.4,6.9,29.8,0,901.9,333.7,12.7
8/20/09,1,11,Oa,4.84,28.57,75.8,5.8,1,39.6,Y,1.4,19.2,7.9,7.1,3.2,0.4,4.2,24,0.5,767.4,1223.8,32.3
8/20/09,1,12,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/09,1,12,Bs,4.91,4.22,69.7,13.7,0.6,16.5,Y,4.1,21.1,10.6,1.6,1.8,0.8,4.8,44.1,2.7,381.4,170.1,10
8/20/09,1,12,Oa,4.04,-71.36,80.8,2.9,5.3,61.9,Y,6.5,13.1,4.3,4.3,21.9,0.4,2.9,15.5,66.3,510.3,3662.5,196.1
8/20/09,1,13,Bhs1,4.17,-49.25,108.7,15.4,1.5,20.3,Y,4.1,33.1,13.4,10.8,1,0.7,4.2,13.8,3.4,914.4,2745.3,0.2
8/20/09,1,13,Bhs3,4.3,-25.8,110.8,16.6,0.8,15.6,Y,3.3,30.5,13.8,10.6,1.5,0.6,4,16.4,2.5,983.2,1974.9,30.7
8/20/09,1,13,Oe,4.43,2.98,129.4,14.3,2.5,59.6,Y,5,29.2,11.5,10.8,0,0.7,5.2,13.3,5.6,967.9,3263.7,0.3
8/20/09,1,1,Bs,4.69,-1.99,24.8,15.8,0.4,19.2,Y,5,56,21.6,1.6,0.3,0.5,8.1,27,182.2,271.3,166.8,180.5
8/20/09,1,1,Oa,4.98,21.61,50.8,11.2,1.4,29.6,Y,1.6,15.9,7.2,5.5,2.1,0.6,8.3,21,19.1,268.6,546.3,44.3
8/20/09,1,2,Bs,4.36,-10.71,60.4,2.5,1.4,60.5,Y,6.1,26.2,9.9,9.3,3.9,0.5,1.7,9.6,16.6,587,3534.6,0.2
8/20/09,1,2,Oa,3.95,-97.76,105.4,6.3,0.4,63.8,Y,4.8,26.2,8.3,8.2,4.5,0.8,2.5,6,3,543.9,5614.3,103.4
8/20/09,1,3,Bh,4.89,8.77,101.5,17.7,1,24,Y,2.8,18.2,10.1,3.6,1.1,0.3,6.1,39.6,9.7,434.5,311.2,20
8/20/09,1,3,Bs,4.89,6.67,93.7,18.3,1,22.5,Y,2.4,19.6,10.9,3.9,0.3,0.4,6.1,39.7,10.4,452,342.6,20
8/20/09,1,3,Oa,4.93,16.44,102.2,16.1,1.4,29.3,Y,2.8,15.6,6.9,4.3,0,0.2,4.7,38.1,14.5,-999.99,452.6,25.9
8/20/09,1,4,Bh,4.55,-7.08,55,3.8,1.9,21.9,Y,2,23.3,10.6,8.6,3.4,0.3,2.4,15.2,5.9,378.2,1401.1,39.4
8/20/09,1,4,Bs,4.53,-12.92,83.6,13.7,1.9,13,Y,3.2,28.5,16.4,8,4.7,0.5,3.4,25.9,19.5,388.4,760.6,39.8
8/20/09,1,4,Oa,3.89,-114.95,110.1,5.5,3.2,98,Y,14.7,22.3,6.2,6.2,1.6,0.4,2,23.8,113.1,456.9,5291.5,245.6
8/20/09,1,5,Bh,4.61,4.89,123,22.8,1.3,31.2,Y,4.4,26.4,12.3,9.4,14.5,1.4,4.1,29.1,4.9,596.3,1535.3,49
8/20/09,1,5,Bs,4.81,13,77.6,22.5,0.7,15.6,Y,4,16.9,7.7,4.2,6.3,1.1,4.1,33.3,3,521.9,360.1,16.9
8/20/09,1,5,Oa,4.52,-8.64,85.1,12.1,5,27.5,Y,4.4,16.9,7.6,6.6,0.5,0.8,3.3,23.4,21.9,364,1241.8,0.2
8/20/09,1,6,Bh,5.12,-999.99,106.5,27.8,1.9,15.7,Y,3.9,15.3,4.6,2.2,4.3,1.6,7.8,34.6,1.5,417.6,255.8,12.6
8/20/09,1,6,Bs,5.04,8.08,108.3,28.7,0.8,13.2,Y,3.6,15.3,6.1,2,0.2,1.6,8.1,37.1,0.2,491.8,163.9,6.8
8/20/09,1,6,Oa,4.78,22.28,110.8,15.9,1,41,Y,3.8,20.1,7.9,7.3,6.3,0.9,4.7,24.3,7.8,336.8,1623.4,0.1
8/20/09,1,7,Bh,5,14.06,97.9,36.5,1,12.5,Y,5.6,11.5,3.4,1.8,0.3,2.7,12,36.1,1.4,642.1,167.5,8.1
8/20/09,1,7,Bs,5.03,21.19,97.9,38.3,1.4,13,Y,6,9.6,2.6,1.7,3.6,2.7,7.8,34.9,1.5,732.5,157.6,10.3
8/20/09,1,7,Oa,4.82,11.14,95.4,31.2,0.7,17.8,Y,5,13,5.8,4,0.9,2.2,5.6,30.5,4.8,701,514.6,20.2
8/20/09,1,8,Bhs,4.83,-0.46,95.8,20.4,1,14,Y,3.1,13.2,6.6,2.1,3.9,0.9,8.8,35,7.6,232.1,206.2,23.2
8/20/09,1,8,Bs2,4.99,6.88,85.8,21.8,1.2,17.2,Y,3.8,9.2,3.6,1.6,1.3,1.1,6.4,38.1,0,291.2,178.1,6
8/20/09,1,8,Oa,4.06,-66.17,106.2,3,7.4,35.6,Y,4.7,16.4,5.8,5.8,12.2,0.2,2,12.7,57.8,292.2,2749.5,112.2
8/20/09,1,9,Bhs,-999.99,-999.99,85.4,8.4,7.9,8.6,Y,1.9,11,4.5,3.4,2.5,0.3,4.2,13.7,31.7,-999.99,-999.99,-999.99
8/20/09,1,9,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/09,1,9,Oae,4.37,-9.15,86.9,1.6,4.6,52.8,Y,11.4,5.3,1.8,1.8,20.8,0.3,1.5,7.6,21.1,441.7,2823.5,114
9/19/09,1,10,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/19/09,1,10,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/19/09,1,10,Oa,4.9,57.44,78.3,2.9,16.3,73.6,Y,8.4,2.2,1.4,1.4,30.2,0.3,3.8,13.3,11.6,300,2656.6,108
9/19/09,1,11,Bhs1,4.87,35.7,41.8,12.4,0.7,23,Y,0.8,16.5,6.8,3.1,0.6,0.6,3.1,34.1,1.4,594.5,367.1,12.1
9/19/09,1,11,Bhs3,4.79,8.75,32.5,10.7,1.3,21.7,Y,0.8,14.5,7.3,3.3,0.6,0.3,5,30.9,0.6,575.9,368.6,12.9
9/19/09,1,11,Oa,4.82,19.24,44,8.7,2.1,29.8,Y,1,11.7,4.5,3.5,1.5,0.5,2.9,27.3,0.6,612.9,658.1,17.7
9/19/09,1,12,Bh,4.17,-58.39,24.5,4.8,27.2,36.1,Y,3.8,13,6.7,4.7,8.2,0.3,9,21.8,97,218,1126.9,117.4
9/19/09,1,12,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/19/09,1,12,Oa,4.15,-54.24,72.6,2.9,22.6,73.1,Y,7,7.3,3.2,3.1,9.6,0.6,10.5,19.7,138.2,385.4,2098.8,193.9
9/19/09,1,13,Bhs1,4.19,-52.8,62.6,7.3,7.8,21.2,Y,3.4,14.5,6.2,4.3,4,1,8.5,32.1,6.7,594.6,1352,35.1
9/19/09,1,13,Bhs3,4.54,97.73,84.7,11.7,6.2,33.1,Y,4.8,20.6,5.5,4.9,46.5,0.7,6.7,27.3,3.9,1688.7,1320.1,41.9
9/19/09,1,13,Oe,5.23,114.1,76.1,5.5,39.8,108,Y,6,7.5,2.5,2.4,10.2,0.7,10,30.6,0.5,753.7,2016.2,64
9/19/09,1,1,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/19/09,1,1,Oa,5.2,37.74,81.5,3,10.6,43.1,Y,2.2,15.4,6.7,6.1,2.4,0.4,5.1,11.5,25.4,136.5,1002.8,63.9
9/19/09,1,2,Bs,4.4,-12.5,65.1,3.6,3.8,44.9,Y,3.8,13.1,5.5,5,6.5,0.7,13.1,20.8,5.6,434.6,1844.1,53.5
9/19/09,1,2,Oa,4.21,-44.61,41.8,5,8.4,26.8,Y,2.2,6.4,3,2.9,10.9,0.9,14.5,22,1,306.6,1461.9,35.7
9/19/09,1,3,Bh,4.84,6.77,108.7,16.7,1,28.9,Y,2.8,18.6,10.8,3.3,0.9,0.5,4.5,38,31.7,398.9,343.1,38.7
9/19/09,1,3,Bs,4.83,8.3,100.1,18.7,1,27.7,Y,2.7,17.9,9.9,3.1,0.8,0.4,4.5,39.7,26.8,334.3,282.9,37.9
9/19/09,1,3,Oa,4.82,4.3,100.4,16.5,1.3,30.3,Y,2.9,16.2,8.8,3.5,0.1,0.4,3.9,38.6,26.8,378.6,410.2,37.2
9/19/09,1,4,Bh,4.41,-999.99,70.1,4.3,4.1,29.3,Y,2.8,25.2,10.1,7.6,8.1,0.5,5.8,11.5,37,-999.99,-999.99,-999.99
9/19/09,1,4,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/19/09,1,4,Oa,3.87,-121.65,136.2,6.5,13.1,107.5,Y,17.6,14.1,5.1,5.1,14,0.5,6.3,32.1,212.5,278.2,3769,294
9/19/09,1,5,Bh,5.85,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/19/09,1,5,Bs,4.76,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/19/09,1,5,Oa,4.53,-14.46,68.6,19.7,3.7,25.8,Y,5,10.1,4.5,2.8,5,1.2,7.2,32.8,38.7,342,415.4,57.3
9/19/09,1,6,Bh,4.92,30.48,99,15.6,7.9,48,Y,4.1,26.2,11.7,8.2,7.9,1.2,9.8,29.4,25.4,126.9,1334.1,71.1
9/19/09,1,6,Bs,4.93,6.92,107.9,26.1,0.5,14.3,Y,3.5,14.4,6.2,1.6,0.1,1.3,6.2,39.3,0.3,385.7,214.8,6.3
9/19/09,1,6,Oa,4.77,26.27,43.3,3.9,52.9,41.7,Y,4.8,7.1,2.3,2.2,10.4,0.7,10.5,25.6,20.8,387.4,1336.3,66.5
9/19/09,1,7,Bh,4.94,16.83,92.6,32.5,0.3,12.9,Y,4.8,11.7,4,1.6,2.1,2.1,6.9,33.1,1.4,552.8,220.9,12.2
9/19/09,1,7,Bs,4.93,112.52,90.1,32.6,2.6,14.3,Y,5.1,11.7,1.6,1.2,31.3,2.2,6.7,33.9,2,537.2,243.5,10.8
9/19/09,1,7,Oa,4.8,3.53,88.6,26.6,1.3,15.9,Y,4.2,9.5,4.3,2.6,2.5,1.9,5.9,29.5,4.6,593.9,395.3,13.1
9/19/09,1,8,Bhs,4.91,-18.2,99.4,22.1,1.5,14.8,Y,3,9.6,4.7,1.2,0.6,1,7,37.8,5.3,101.4,205.5,11.9
9/19/09,1,8,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/19/09,1,8,Oa,4.07,-81.18,101.2,3.2,11,28.2,Y,4.2,10.6,4,3.9,3.6,0.5,4.4,13.4,63.6,98.6,1663.4,109.4
9/19/09,1,9,Bhs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,20,0.6,13.7,13.7,39.6,-999.99,-999.99,-999.99
9/19/09,1,9,Bs2,4.33,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/19/09,1,9,Oae,4.77,29.84,70.8,3.2,28,32.4,Y,9,2.5,1.8,1.7,26.1,0.4,7,9.3,7.1,261.1,1631,79.2
10/17/09,1,10,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/17/09,1,10,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/17/09,1,10,Oa,4.57,47.27,99.4,2.6,3.6,90.1,Y,10.3,3.9,1.9,1.8,19.3,0.2,4,5.7,5.5,227.3,3452.3,116.3
10/17/09,1,11,Bhs1,4.89,11.59,49.3,12.8,0.6,22.2,Y,1.3,15.7,8,2.7,1,0.3,5.5,31.9,0.9,467.5,267.3,11
10/17/09,1,11,Bhs3,4.9,16.71,49,13.2,1.7,21.9,Y,1.3,14.8,7.4,2.6,4.1,0.2,7.6,30.1,1.7,457.2,274.3,11.1
10/17/09,1,11,Oa,4.75,16.82,64.3,6,0.9,37.9,Y,0.8,15.9,7.3,5.5,2.8,0.3,7.8,24.3,0.4,278.2,944,28
10/17/09,1,12,Bh,4.33,-28.45,47.9,6.8,18.4,34.2,Y,3.8,17.9,8.5,6.2,3.1,0.2,11.9,8.4,48.1,240.7,1470.4,92
10/17/09,1,12,Bs,4.68,-999.99,63.3,15.5,5,15.4,Y,4,26.1,17.1,1.2,1.1,0.8,11.5,45.3,32.4,-999.99,-999.99,-999.99
10/17/09,1,12,Oa,3.94,-103.62,116.9,6.4,15.6,133.6,Y,11.1,9.7,0,0,11.8,0.3,12.7,24.1,303.9,259.9,2702.8,385.3
10/17/09,1,13,Bhs1,4.1,-72.12,114,17.2,3.4,33.8,Y,6.7,20.5,9.8,6.9,0.9,0.8,26.3,43.4,17.1,344.5,1536.9,0.3
10/17/09,1,13,Bhs3,4.34,-23.85,143.7,20.2,2.4,27.7,Y,5.7,22.3,11,7.4,5.3,0.6,18.9,34.6,7.3,577.6,1214.7,33.2
10/17/09,1,13,Oe,4.53,0.68,109,15.4,7.2,65.4,Y,8,15.3,6.2,5.7,1.9,0.7,24.2,40.1,20.4,409,1664.8,0.4
10/17/09,1,1,Bs,4.94,0.12,20.9,11.1,0.2,9.2,Y,0.8,16.8,12.8,0.9,1.2,0.3,5.6,33.2,2.8,81.2,127.2,8.7
10/17/09,1,1,Oa,5.11,26.47,68.6,8.1,3.9,37.5,Y,1.3,14.6,6.5,4.9,2.9,0.2,6,17.3,6.6,131.6,847,37.1
10/17/09,1,2,Bs,4.19,-41.27,71.1,7.4,2.5,44,Y,2.7,18,6.5,6.1,3.8,0.7,18.9,11.3,9.1,226.9,2428.8,58.6
10/17/09,1,2,Oa,4.05,-77.33,86.1,10.7,4.1,47.7,Y,4.7,16.5,4.7,4.7,1,0.6,19,12.7,1.3,247.4,3469.4,62
10/17/09,1,3,Bh,4.8,6.89,132.3,16.2,19.7,29.1,Y,2.6,21.4,13.2,4.6,2.5,0.2,8.2,36.5,27,230.6,541.4,43.4
10/17/09,1,3,Bs,4.88,7.4,101.5,19.1,1.1,29.3,Y,3.1,19.6,12.4,2.6,1.1,0.3,5.6,36.5,38.6,266.6,259.7,46.9
10/17/09,1,3,Oa,4.76,2.65,118,15.4,2.4,32.8,Y,2.5,19,10.6,4.5,1.2,0.2,6.9,33.6,27.3,225.7,477.3,47.4
10/17/09,1,4,Bh,4.53,-26.33,49.7,6.4,3.1,24.4,Y,3.3,21.5,10.5,7.3,1.9,0.1,10.6,12,13.5,173.6,1034.8,0.3
10/17/09,1,4,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/17/09,1,4,Oa,4.09,-56.13,73.3,4.9,11.3,52.1,Y,9.8,9.1,2.9,2.9,16.6,0.4,15.4,13.7,71.6,209.4,2443.5,141
10/17/09,1,5,Bh,5.36,-38.13,72.2,18.5,7.3,55.9,Y,4.7,16,5.7,4.7,64.4,1.2,13.2,32.8,35.7,570,924.9,160.7
10/17/09,1,5,Bs,4.82,6.85,55.4,22.2,1.9,17.4,Y,4.5,16.4,9.1,2.9,3.1,0.9,7.4,34.2,1.4,365.4,324.3,14.2
10/17/09,1,5,Oa,4.59,-6.36,70.8,17.6,1.5,25.1,Y,4.7,14.7,7.2,4.2,1.1,0.8,6,31.2,13.9,343.2,612.6,35.9
10/17/09,1,6,Bh,4.85,5.08,96.2,22.1,2,21.1,Y,3,15.9,8.4,3.5,1.3,0.9,10,30.6,5.8,210.1,398.7,15
10/17/09,1,6,Bs,4.95,6.48,96.5,21,1.2,14.1,Y,4,14.4,8.1,1.4,3.7,1.2,4.9,38.5,1.7,246.7,153.9,7.4
10/17/09,1,6,Oa,4.66,37.35,75.1,11.1,16.6,37.2,Y,4.8,7.6,-999.99,-999.99,48.7,0.8,11.3,20.9,18.4,208.7,1113.6,60.4
10/17/09,1,7,Bh,5.03,12.15,80.1,28.5,0.7,12,Y,4.6,11,4.7,1.1,6.1,2,6.4,33.6,0.6,327.3,153.2,14.1
10/17/09,1,7,Bs,5.03,6.77,79,27.3,0.5,12.7,Y,4.7,11.5,5.3,1.1,1.4,1.8,5.3,32.7,1,325,142.6,8.8
10/17/09,1,7,Oa,4.71,2.27,89.4,22.4,0.4,21.4,Y,3.6,13,6.7,4,1,1.4,10.6,25.9,4.6,278.7,572.4,25.2
10/17/09,1,8,Bhs,4.88,-3.95,98.3,22.1,0.8,12.8,Y,2.3,10.8,6.1,0.9,3.2,0.7,9.8,37,1.2,138.6,191.7,10.3
10/17/09,1,8,Bs2,5.05,5.16,89.7,22.6,2.1,15.8,Y,3,9.2,4.2,0.9,3.1,0.9,6.5,36.1,1.6,124.9,143.2,9.9
10/17/09,1,8,Oa,4.15,-52.36,94.7,8.5,10,28.2,Y,3.8,11.1,4.9,4.8,8.4,0.2,13.2,8,40.2,170.2,1641.7,98.2
10/17/09,1,9,Bhs,4.52,-19.08,104.4,5.9,2.2,10,Y,1.4,8.9,4,2.2,5.7,0.1,11.9,12.1,5.7,90.3,461.8,30.5
10/17/09,1,9,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/17/09,1,9,Oae,4.54,6.27,58.3,3.3,35.9,41.4,Y,10.9,3.3,1.9,1.9,6.3,0.5,7.6,22.7,4.4,253.1,1849.9,63.6
11/19/09,1,10,Bh,4.71,2.31,52.5,22,1.9,9,Y,2,28.9,16.8,4.2,1.6,0.8,12.9,34.8,1.3,214.5,499,15.6
11/19/09,1,10,Bs,4.9,7.64,55,25.9,2.1,8.2,Y,2.5,28.2,17,3,1.2,0.9,12.1,35.4,1.6,328.3,302.4,10.9
11/19/09,1,10,Oa,4.87,67.39,109,18.1,20.6,85.4,Y,8.5,3.4,3.6,3.5,14.6,0.1,26.1,13.5,10.2,267.6,2409.6,92.1
11/19/09,1,11,Bhs1,4.93,12.34,41.5,14.2,1,22,Y,0.7,17.5,8.2,3,0.4,0.2,13.5,29,1,453.2,324,11.3
11/19/09,1,11,Bhs3,4.95,14.52,44.3,16.3,1.8,21.7,Y,0.9,15.7,7,2.9,5.9,0.2,18,29.6,1.6,496.9,283.2,14.9
11/19/09,1,11,Oa,4.91,20.44,74.7,13.8,2,34.7,Y,2.1,20.4,7.5,6.1,6.1,0.2,16.4,25.3,0.5,296.1,841.5,32.5
11/19/09,1,12,Bh,4.62,4.64,58.3,9.2,22.4,35.8,Y,3.6,15.1,6.8,5.6,3.2,0.2,24.2,13,28.8,171.1,1268.8,64.6
11/19/09,1,12,Bs,4.91,8.52,61.5,13.1,0.5,13.4,Y,3.5,20,13.3,1.3,0.5,0.8,6.2,43,5.9,144,194.2,6.2
11/19/09,1,12,Oa,4.05,-82.16,103.3,12,19.7,78,Y,7.7,12.7,5.9,5.4,2.3,0.6,32.9,41.4,165.1,244.9,1523.8,182.2
11/19/09,1,13,Bhs1,4.2,-36.6,121.9,26.8,3.6,21.4,Y,5.1,27.2,12.4,9.7,1.1,0.7,16.5,31.6,5.2,255.1,1619,39.7
11/19/09,1,13,Bhs3,4.29,-30.84,126.9,28.8,3.6,20.2,Y,5,27.6,13.2,9.6,2.9,0.7,14,30.6,2.4,280.2,1358.1,32.2
11/19/09,1,13,Oe,4.34,-23,140.5,20.6,2.6,40.5,Y,6.1,23.9,10.5,9.3,1.2,0.7,12.3,33.9,16.6,353.1,1789.2,54.2
11/19/09,1,1,Bs,4.97,4.62,24.9,11.7,1.3,5.6,Y,0.5,18.3,13.5,0.9,1.2,0.5,7.6,33.5,0.9,122.9,114.8,6.9
11/19/09,1,1,Oa,4.93,8.39,44,11.6,2.6,21.2,Y,0.9,9.2,4,2.5,0.6,0.3,10.9,24.6,3.8,120.4,304,18
11/19/09,1,2,Bs,4.51,16.39,92.9,14.3,1.4,80.1,Y,8.4,27.2,9.4,9.2,2,0.5,26.4,16.6,1.3,264.5,3146.5,58.3
11/19/09,1,2,Oa,3.91,-107.31,160.1,20.8,1.9,83.3,Y,7.1,29.5,11.4,11.3,1.2,0.9,31.7,25.9,1.8,366.9,4813.9,79.8
11/19/09,1,3,Bh,5.33,18.14,108.7,17.3,8.2,31,Y,4,17.9,6.2,3.2,10.3,0.2,10.1,35.6,24.8,218.3,368.9,0.4
11/19/09,1,3,Bs,4.97,24.65,91.1,18.4,1.6,24.7,Y,2.4,21.2,11.7,3.3,5.1,0.3,12.1,37.4,18.4,173.2,320.8,25.8
11/19/09,1,3,Oa,4.8,-0.35,100.4,15.9,1.9,28.2,Y,2.6,18.1,10.2,3.8,0.7,0.4,11.5,34.6,28.1,216.6,494.4,41.1
11/19/09,1,4,Bh,4.64,-5.17,72.2,8.7,1.8,21.9,Y,3,22.8,11.4,7.5,1.2,0.4,15.1,20.3,5.8,173,842.7,28.7
11/19/09,1,4,Bs,4.71,-3.62,75.8,18.7,1.7,11.8,Y,3,24.5,13.6,5.3,0.5,0.9,9.8,26.9,9.5,159.4,496.5,24.4
11/19/09,1,4,Oa,4.23,-36.79,81.1,4.3,6.1,48.7,Y,12.6,8.9,5.2,5.1,4.6,0.2,18.5,21,30.4,271.5,2128.6,93.7
11/19/09,1,5,Bh,4.53,-15.33,97.6,21.4,1.2,38.9,Y,4.9,17.3,9.3,4.9,13.2,3.1,9.5,37.9,61.8,408.6,589.1,90.7
11/19/09,1,5,Bs,4.84,6.71,77.2,24.3,1.3,16.3,Y,4.8,16.5,9.2,3.2,0.6,1.6,10.1,33.7,4.1,201.6,307.1,12.8
11/19/09,1,5,Oa,4.6,-8.7,78.6,19.7,1.9,30.3,Y,5.5,14,6.9,4.2,1.1,1.6,23.6,38.4,12.9,239.3,474.3,31.7
11/19/09,1,6,Bh,4.95,4.72,101.2,28.3,2.7,13.8,Y,3.1,14.9,8,2.1,1.8,1.5,15.7,34.8,2.8,170.6,224.8,11.1
11/19/09,1,6,Bs,5.35,2.21,101.9,27,1.4,18.3,Y,4.1,13.8,2.9,1.2,8.4,1.3,7.7,37,3.2,230.9,156.2,16.3
11/19/09,1,6,Oa,4.83,5.56,102.6,26.1,6.2,20.8,Y,4.4,10.8,4.2,2.5,6,1.2,11.8,39.1,6.7,193.2,294.3,19.2
11/19/09,1,7,Bh,5.62,-48.16,86.1,34.7,9.3,21.6,Y,6.2,7,1.3,1,104.6,4.4,10.6,32.6,1,637.3,173.2,116.9
11/19/09,1,7,Bs,5.1,9.83,89.7,31.8,0.8,11.8,Y,5.1,12,4.6,1.2,2.1,3.2,8.1,32.1,1.2,399.3,142.1,8.2
11/19/09,1,7,Oa,5.17,32.52,86.1,30.2,2.1,22.2,Y,6.1,8.8,3.2,1.8,10.4,2.1,9.9,33,6.5,468.8,206,24.1
11/19/09,1,8,Bhs,4.99,2.8,99,24.1,1.1,11.5,Y,2.2,13.9,8.1,1.3,1.7,1.4,33.3,34.2,2.5,150.1,153.4,10.7
11/19/09,1,8,Bs2,5.03,1.73,97.9,25.5,1.4,13.4,Y,2.8,11.5,6.5,1,1.4,1.5,9.8,39.7,0.1,146.5,123.5,6.1
11/19/09,1,8,Oa,4.05,-79.85,114,6.3,6,43.1,Y,5.6,10.1,5.6,5.4,1.4,0.3,24.8,31.3,73.3,157.3,1431.9,118.1
11/19/09,1,9,Bhs,4.58,-17.54,73.3,9.3,3.2,11.1,Y,1.5,9.2,4.5,2.5,1.1,0.3,17.5,17.4,2.1,117.4,468.6,18.5
11/19/09,1,9,Bs2,5.84,55.12,76.1,32.3,7.5,56.6,Y,5.6,6.5,1.1,0.8,0.6,0.5,17.2,26.7,70.5,180.1,189.6,83.4
11/19/09,1,9,Oae,4.7,26.6,53.6,14.3,87.5,32.6,Y,8.1,3.4,3.8,3.4,4,0.2,27.7,21.5,1.5,272.2,1797,57.2
12/21/09,1,10,Bh,4.84,-9.69,55,16.1,1.2,10.1,Y,2.6,24.9,16,3.3,1,0.1,7.3,34.9,0.4,128,311.7,10
12/21/09,1,10,Bs,4.9,-16.8,58.6,17.4,1.1,7.9,Y,2.2,27.3,17.9,3.1,1,0.1,10.7,34.5,1.7,155.9,304.1,9.9
12/21/09,1,10,Oa,4.92,39.58,88.3,7.8,16.2,54.9,Y,5.8,5.2,2.1,2,12.4,0.1,7.4,9.9,8.8,149.1,2116.3,89.8
12/21/09,1,11,Bhs1,4.87,-11.34,65.4,11.5,0.8,22.3,Y,0.9,16.5,10.1,3.1,1.7,0,15.2,30.2,0.7,350.1,358.2,11
